orf_id,Ensembl
P56378,ENST00000286953.8 [P56378-1];ENST00000414262.6 [P56378-2];ENST00000554880.5 [P56378-1];ENST00000557040.5 [P56378-1];
P56385,ENST00000304312.5;
P56856,
P56880,
P57058,
P57077,ENST00000286791.9 [P57077-1];ENST00000339024.8 [P57077-4];ENST00000341618.8 [P57077-1];ENST00000399925.5 [P57077-4];ENST00000399926.5 [P57077-4];ENST00000399928.6 [P57077-4];ENST00000399934.5 [P57077-4];ENST00000399935.6 [P57077-4];ENST00000399947.6 [P57077-1];
P57723,
P57738,ENST00000273590.4;
P57773,
P57775,
P58062,ENST00000274565.5;
P58166,
P58173,
P58182,
P58294,ENST00000271331.4;
P58317,
P58557,ENST00000329319.7 [P58557-1];ENST00000339195.10 [P58557-2];ENST00000397691.1 [P58557-1];ENST00000397692.5 [P58557-4];ENST00000397694.5 [P58557-3];ENST00000397701.9 [P58557-1];
P58658,
P58872,
P59025,
P59045,
P59074,
P59282,ENST00000321760.11;ENST00000530140.6;
P59533,
P59534,
P59535,
P59537,
P59538,
P59540,
P59543,
P59768,ENST00000335281.8;ENST00000554736.5;ENST00000555472.5;ENST00000556752.2;ENST00000556766.6;ENST00000615906.4;
P59796,
P59797,
P59826,
P60153,
P60331,
P60369,
P60413,
P60509,
P60608,
P60827,
P60893,
P60983,ENST00000358056.8;ENST00000616146.4;
P61366,ENST00000682035.1;
P61550,
P61565,
P61566,
P61567,
P62683,
P62684,
P63123,
P63126,
P63130,
P63132,
P63133,
P63135,
P63136,
P63145,
P63215,ENST00000294117.6;
P63313,ENST00000233143.6;
P68543,
P69208,
P69849,
P78312,
P78414,
P80748,ENST00000390308.2;
P81133,
P81877,
P82663,ENST00000253686.7 [P82663-1];ENST00000444840.6 [P82663-3];ENST00000449354.7 [P82663-2];ENST00000474866.3 [P82663-1];ENST00000496484.3 [P82663-1];ENST00000695334.2 [P82663-1];ENST00000695376.1 [P82663-1];ENST00000695379.1 [P82663-1];ENST00000695380.2 [P82663-1];ENST00000695382.1 [P82663-1];ENST00000695386.1 [P82663-1];ENST00000695387.1 [P82663-1];ENST00000695391.1 [P82663-1];ENST00000695392.1 [P82663-1];ENST00000695394.1 [P82663-1];ENST00000698782.1 [P82663-1];ENST00000698783.1 [P82663-1];
P82673,
P82675,
P82914,
P82921,ENST00000581066.2;ENST00000614145.5;
P82932,ENST00000399312.3;
P82933,
P82970,
P82980,ENST00000266560.8;ENST00000673093.1;
P83859,ENST00000343079.1;ENST00000623824.2;
P84101,ENST00000249786.9 [P84101-1];ENST00000339624.9 [P84101-3];ENST00000381359.5 [P84101-1];ENST00000402131.5 [P84101-4];ENST00000403425.5 [P84101-4];ENST00000409614.1 [P84101-4];ENST00000409960.6 [P84101-2];ENST00000445816.5 [P84101-1];
P86791,
P87889,
P98169,
P98173,
Q01459,
Q01995,
Q02045,ENST00000400159.7 [Q02045-1];ENST00000505477.5 [Q02045-2];ENST00000506838.5 [Q02045-2];ENST00000511290.5 [Q02045-2];
Q02221,ENST00000287490.5;
Q02338,
Q02386,
Q02509,
Q03169,
Q03701,
Q03828,
Q03936,
Q05048,
Q05952,ENST00000312693.4;
Q05D32,
Q06732,
Q07507,
Q08ER8,
Q0D2J5,
Q12788,
Q12796,
Q12829,
Q12872,
Q12926,
Q12950,
Q12988,ENST00000302005.3;
Q12999,
Q13103,
Q13106,
Q13203,
Q13368,
Q13401,
Q13434,
Q13442,ENST00000350498.8;
Q13474,
Q13606,
Q13607,
Q13938,
Q13939,
Q14093,
Q14094,
Q14201,
Q14206,ENST00000306764.11 [Q14206-2];ENST00000330430.10 [Q14206-1];ENST00000371374.6 [Q14206-2];
Q14324,
Q14409,
Q14439,
Q14568,
Q14576,
Q14590,
Q14593,
Q14641,ENST00000239316.4;
Q14681,
Q14728,
Q14952,
Q14C87,
Q15034,
Q15035,
Q15048,
Q15198,
Q15238,
Q15270,
Q15390,
Q15391,
Q15404,
Q15486,
Q15612,
Q15617,
Q15620,
Q15695,
Q15760,
Q15847,ENST00000372013.8;ENST00000561504.1;
Q15937,
Q16378,ENST00000228811.8 [Q16378-1];ENST00000544994.5 [Q16378-2];ENST00000574424.5 [Q16378-1];ENST00000576999.5 [Q16378-2];ENST00000614435.2 [Q16378-1];ENST00000632373.1 [Q16378-2];
Q16538,
Q16557,
Q16589,
Q16609,
Q16661,ENST00000372581.2;
Q17RB0,ENST00000391440.3;
Q17RF5,ENST00000311623.9 [Q17RF5-1];ENST00000435974.2 [Q17RF5-2];
Q17RN3,
Q17RR3,
Q17RY6,ENST00000292430.10 [Q17RY6-1];ENST00000519387.1 [Q17RY6-2];
Q1L6U9,ENST00000436428.3;
Q1ZZU3,
Q2KJY2,
Q2L4Q9,
Q2M1V0,
Q2M2H8,
Q2M3G4,
Q2M3X9,
Q2MJR0,
Q2NKX9,ENST00000306336.6 [Q2NKX9-1];ENST00000409734.3 [Q2NKX9-3];
Q2NL68,
Q2NL82,
Q2NL98,ENST00000339485.4;
Q2QL34,ENST00000287594.7 [Q2QL34-2];ENST00000396385.4 [Q2QL34-1];ENST00000612041.2 [Q2QL34-2];ENST00000617552.4 [Q2QL34-1];
Q2T9K0,
Q2T9L4,
Q2TAC6,
Q2TAP0,ENST00000370602.6;
Q2TBC4,
Q2TV78,
Q2VIR3,
Q2VPB7,
Q2VWP7,
Q2VYF4,
Q30KP8,ENST00000382209.2;ENST00000646795.1;
Q32M78,
Q32MH5,
Q32ZL2,
Q3B726,
Q3B8N2,
Q3BBV0,
Q3I5F7,
Q3KNT7,
Q3KNT9,ENST00000330767.4 [Q3KNT9-2];ENST00000389982.8 [Q3KNT9-3];ENST00000576060.6 [Q3KNT9-1];ENST00000672158.1 [Q3KNT9-3];ENST00000673329.3 [Q3KNT9-1];ENST00000673610.1 [Q3KNT9-2];
Q3KP22,ENST00000301896.6 [Q3KP22-3];ENST00000432175.5 [Q3KP22-3];ENST00000530444.5 [Q3KP22-1];
Q3KPI0,
Q3KQU3,
Q3LI77,ENST00000334068.4;
Q3LIE5,
Q3MIN7,
Q3MIW9,
Q3MJ13,
Q3SX64,
Q3SY17,
Q3SY52,
Q3SY77,
Q3ZCN5,
Q3ZCQ3,ENST00000327355.6;
Q3ZCT1,
Q3ZCX4,
Q494W8,
Q495N2,
Q496Y0,
Q49AA0,
Q49AH0,ENST00000378442.5 [Q49AH0-2];ENST00000465530.2 [Q49AH0-1];
Q49B96,ENST00000344111.4;
Q49SQ1,
Q4G0A6,
Q4G0M1,
Q4G0T1,
Q4G148,
Q4G1C9,
Q4LEZ3,ENST00000378279.4;
Q4U2R6,ENST00000229238.5;
Q4VC05,
Q4VNC0,
Q4VX76,
Q4ZIN3,
Q504T8,
Q52LR7,
Q52MB2,ENST00000316554.5;
Q52WX2,
Q53G44,
Q53GI3,
Q53HC5,
Q53QW1,
Q53QZ3,
Q53RD9,
Q53T59,
Q562R1,
Q567V2,
Q569H4,
Q587J7,
Q58FF7,
Q58FF8,
Q58FG1,
Q58G82,
Q5BN46,ENST00000371789.7 [Q5BN46-2];ENST00000371791.5 [Q5BN46-2];ENST00000429260.7 [Q5BN46-1];
Q5DT21,ENST00000377906.2;
Q5FWE3,
Q5FWF6,
Q5FYB0,
Q5GAN6,
Q5H9T9,
Q5H9U9,
Q5HY92,
Q5HYI7,
Q5HYJ1,
Q5HYM0,
Q5J5C9,ENST00000376314.3;
Q5JQC4,
Q5JR12,
Q5JRM2,
Q5JSL3,
Q5JSZ5,
Q5JT82,
Q5JTH9,
Q5JU67,
Q5JU69,
Q5JUW0,ENST00000298190.10 [Q5JUW0-2];ENST00000344302.9 [Q5JUW0-1];ENST00000377919.6 [Q5JUW0-3];ENST00000487081.1 [Q5JUW0-3];
Q5JUX0,
Q5JXA9,
Q5M9Q1,
Q5MAI5,
Q5MJ09,ENST00000370503.2;
Q5MJ68,
Q5QJ74,
Q5RIA9,
Q5SRI9,
Q5SRN2,
Q5SVS4,
Q5SXM8,ENST00000371738.4;
Q5SY80,
Q5SZJ8,
Q5T013,
Q5T0L3,
Q5T1Q4,
Q5T2E6,
Q5T3F8,
Q5T4T1,ENST00000379426.2;
Q5T4T6,
Q5T5A4,ENST00000369948.8 [Q5T5A4-1];ENST00000369949.8 [Q5T5A4-2];
Q5T653,
Q5T6L9,
Q5T7N2,
Q5T848,
Q5T871,ENST00000368747.2;
Q5T8P6,
Q5T9C2,
Q5TAH2,
Q5TBC7,ENST00000393316.8 [Q5TBC7-1];ENST00000393320.3 [Q5TBC7-2];
Q5TC79,
Q5TDP6,
Q5TEC6,ENST00000392948.5;ENST00000609879.2;
Q5TFQ8,
Q5TGS1,ENST00000377898.4;
Q5TH74,
Q5TIA1,
Q5TID7,
Q5TYM5,ENST00000341209.9 [Q5TYM5-2];ENST00000367128.8 [Q5TYM5-1];
Q5TYW1,
Q5U5R9,
Q5U623,
Q5VT97,
Q5VTE0,
Q5VTH9,
Q5VTQ0,
Q5VTT2,
Q5VU97,
Q5VUJ9,
Q5VUM1,ENST00000370474.4;
Q5VV17,
Q5VV52,
Q5VV63,
Q5VVH5,
Q5VVW2,
Q5VW32,
Q5VW36,
Q5VWW1,
Q5VXH4,
Q5VXJ0,
Q5VXT5,
Q5VXU1,
Q5VYS4,
Q5VYY2,
Q5VZB9,
Q5VZP5,
Q5W0U4,
Q5XG92,
Q5XX13,
Q63HK3,
Q63HM1,
Q641Q3,
Q658Y4,
Q66K14,
Q66K41,
Q66K66,
Q66LE6,
Q68BL7,
Q68BL8,
Q68CQ7,
Q68CR1,
Q68D51,
Q68DH5,
Q68DY1,
Q69YN2,
Q69YU5,ENST00000378090.9;ENST00000547945.5;ENST00000549478.1;ENST00000553183.5;
Q6A1A2,
Q6A555,ENST00000374510.8 [Q6A555-2];ENST00000374511.7 [Q6A555-1];
Q6AZW8,
Q6B0K9,ENST00000356815.4;
Q6DHY5,
Q6DWJ6,
Q6ECI4,
Q6EKJ0,
Q6GPH6,
Q6H9L7,
Q6IEE7,
Q6IFH4,
Q6IMI4,
Q6IPR1,ENST00000381356.9;ENST00000556351.6;ENST00000556927.6;ENST00000557540.7;
Q6IPR3,
Q6IPT4,
Q6IQ32,
Q6ISS4,ENST00000301202.7 [Q6ISS4-1];ENST00000351841.2 [Q6ISS4-2];ENST00000612901.4 [Q6ISS4-1];ENST00000620256.4 [Q6ISS4-2];ENST00000621280.1 [Q6ISS4-2];ENST00000622556.4 [Q6ISS4-1];
Q6JEL2,
Q6MZT1,
Q6MZW2,
Q6MZZ7,
Q6N063,
Q6NSX1,
Q6NSZ9,
Q6NT32,
Q6NUJ1,
Q6NUK4,
Q6NUM6,
Q6NUM9,
Q6NUS8,
Q6NVV7,ENST00000314567.8;
Q6NVV9,
Q6NW34,
Q6NXE6,
Q6NXR0,
Q6NXT1,
Q6NY19,
Q6NZ67,ENST00000281871.11;
Q6P1K8,
Q6P1L8,ENST00000372014.5;
Q6P1R4,
Q6P1S2,
Q6P3S6,
Q6P444,
Q6P461,
Q6P499,
Q6P4D5,ENST00000370784.8 [Q6P4D5-1];ENST00000370785.4 [Q6P4D5-2];ENST00000414371.6 [Q6P4D5-3];
Q6P4E1,
Q6P4F7,
Q6P582,ENST00000309451.7;
Q6P5S2,
Q6P996,
Q6P9G4,ENST00000304385.8;
Q6P9H5,
Q6PCB8,
Q6PDA7,ENST00000351436.8 [Q6PDA7-3];
Q6PEY0,
Q6PF04,
Q6PI73,
Q6PII3,
Q6PJ21,
Q6PJ69,
Q6PJG2,
Q6PJQ5,
Q6PK18,
Q6PKH6,
Q6Q0C1,
Q6Q8B3,
Q6QEF8,
Q6R2W3,
Q6RSH7,ENST00000339922.5;
Q6S8J3,
Q6SJ96,
Q6T310,
Q6T4P5,
Q6TDU7,
Q6UW32,ENST00000437936.2;
Q6UW49,
Q6UWD8,
Q6UWJ1,
Q6UWL2,
Q6UWM5,
Q6UWM7,
Q6UWN8,ENST00000325630.3;ENST00000621437.4;
Q6UWQ7,ENST00000377693.5 [Q6UWQ7-1];ENST00000434646.6 [Q6UWQ7-2];
Q6UWT4,ENST00000318315.5 [Q6UWT4-1];ENST00000515291.1 [Q6UWT4-2];
Q6UWV2,
Q6UWW9,ENST00000354905.3;
Q6UX07,
Q6UX52,
Q6UX53,
Q6UX73,
Q6UXA7,
Q6UXC1,
Q6UXH9,
Q6UXI7,
Q6UXK5,
Q6UXM1,
Q6UXN2,ENST00000341495.7;ENST00000448827.6;
Q6UXU4,
Q6UXX5,
Q6UY11,
Q6V1P9,
Q6VUC0,
Q6W3E5,
Q6WBX8,
Q6X784,
Q6XPR3,
Q6XYB7,ENST00000377566.9 [Q6XYB7-1];ENST00000460508.3 [Q6XYB7-2];
Q6YFQ2,ENST00000326529.9;ENST00000588572.6;ENST00000589467.1;ENST00000590900.5;ENST00000593184.5;
Q6YI46,
Q6ZMB5,
Q6ZMD2,
Q6ZMP0,
Q6ZMR3,
Q6ZMV9,
Q6ZMY3,
Q6ZN11,
Q6ZN28,
Q6ZN54,
Q6ZN66,
Q6ZNB6,
Q6ZNW5,
Q6ZP65,
Q6ZPB5,
Q6ZR52,
Q6ZRH7,
Q6ZS27,
Q6ZS72,
Q6ZS81,
Q6ZS82,
Q6ZSG2,
Q6ZTA4,
Q6ZTI6,
Q6ZTQ3,
Q6ZTR7,
Q6ZTW0,
Q6ZUB1,
Q6ZUT9,
Q6ZUV0,
Q6ZUX3,
Q6ZVH7,
Q6ZVX7,
Q6ZVX9,
Q6ZW05,
Q6ZWE6,
Q6ZWJ8,
Q6ZWK6,
Q701N2,
Q70Z53,
Q711Q0,
Q717R9,ENST00000381813.5;
Q71RH2,
Q76B58,
Q76KP1,
Q7L0R7,
Q7L1V2,
Q7L2K0,
Q7L3S4,
Q7L3T8,
Q7L9B9,
Q7LDI9,
Q7M4L6,
Q7RTM1,
Q7RTR8,
Q7RTS5,
Q7RTU9,
Q7RTV2,
Q7RTV3,
Q7RTY5,
Q7RTY7,
Q7RTY8,
Q7RTY9,
Q7RTZ2,
Q7Z2G1,ENST00000217926.7;
Q7Z2K8,
Q7Z2T5,
Q7Z2W9,
Q7Z340,
Q7Z398,
Q7Z3D4,
Q7Z3D6,
Q7Z3G6,
Q7Z3H4,
Q7Z3Q1,
Q7Z3T1,
Q7Z3V4,
Q7Z3Z3,
Q7Z408,
Q7Z444,
Q7Z4G4,
Q7Z4H3,
Q7Z4J2,
Q7Z4L9,
Q7Z4W2,ENST00000375318.4 [Q7Z4W2-2];ENST00000647634.2 [Q7Z4W2-1];
Q7Z553,
Q7Z5A4,
Q7Z5H4,
Q7Z5H5,
Q7Z5M8,
Q7Z601,
Q7Z692,
Q7Z695,
Q7Z6J2,
Q7Z6K4,ENST00000356628.4;
Q7Z6Z6,
Q7Z713,ENST00000335174.6;
Q7Z745,
Q7Z7A3,
Q7Z7B7,ENST00000382376.4;
Q7Z7F7,ENST00000295008.8 [Q7Z7F7-1];ENST00000336300.9 [Q7Z7F7-1];ENST00000336520.8 [Q7Z7F7-1];ENST00000348259.9 [Q7Z7F7-1];ENST00000366733.5 [Q7Z7F7-1];ENST00000366734.5 [Q7Z7F7-1];ENST00000366735.5 [Q7Z7F7-1];ENST00000366736.5 [Q7Z7F7-1];ENST00000366738.5 [Q7Z7F7-2];ENST00000366739.5 [Q7Z7F7-1];ENST00000366740.5 [Q7Z7F7-1];ENST00000366741.5 [Q7Z7F7-1];ENST00000366742.5 [Q7Z7F7-1];ENST00000366744.5 [Q7Z7F7-1];ENST00000366746.7 [Q7Z7F7-1];ENST00000366747.7 [Q7Z7F7-1];ENST00000391867.8 [Q7Z7F7-1];ENST00000430433.5 [Q7Z7F7-2];
Q7Z7J5,
Q7Z7J7,
Q7Z7L7,
Q7Z7L9,
Q7Z7M1,
Q86SG7,
Q86SP6,
Q86SX3,
Q86TA1,
Q86TD4,
Q86TJ5,
Q86TN4,
Q86U38,
Q86UA1,
Q86UB2,
Q86UB9,
Q86UE3,
Q86UP6,
Q86UP8,
Q86UW8,
Q86UY8,
Q86V21,
Q86VH5,
Q86VI1,
Q86VR7,
Q86VX2,ENST00000278980.11 [Q86VX2-1];ENST00000446419.6 [Q86VX2-2];
Q86VZ1,
Q86W11,
Q86W28,
Q86W33,
Q86W67,
Q86WC6,ENST00000330261.5;ENST00000672496.1;
Q86WI0,
Q86WK7,
Q86WK9,
Q86WN2,
Q86WS3,ENST00000278855.7;ENST00000647205.2;
Q86WS5,
Q86WW8,ENST00000328709.8;
Q86X10,
Q86X19,ENST00000335390.6;
Q86X27,
Q86X76,
Q86X83,ENST00000473414.6 [Q86X83-1];
Q86XD5,
Q86XH1,
Q86XI6,
Q86XP6,ENST00000328895.9;
Q86XR2,
Q86XR5,ENST00000316227.3 [Q86XR5-2];ENST00000393140.6 [Q86XR5-1];ENST00000393143.5 [Q86XR5-1];ENST00000477603.5 [Q86XR5-2];ENST00000611347.2 [Q86XR5-1];ENST00000617019.3 [Q86XR5-2];ENST00000627063.2 [Q86XR5-2];ENST00000629961.2 [Q86XR5-1];
Q86XT9,
Q86XW9,
Q86Y22,
Q86Y25,
Q86YE8,
Q86YH2,
Q86YL5,ENST00000324079.11 [Q86YL5-1];ENST00000523656.5 [Q86YL5-2];
Q86YN1,
Q86YV6,
Q8IUC0,ENST00000355459.4;
Q8IUE0,ENST00000321217.5;ENST00000559055.2;
Q8IUE1,
Q8IUR0,ENST00000317378.5;ENST00000426877.2;ENST00000596148.3;
Q8IUZ0,
Q8IV13,
Q8IVV2,
Q8IVW1,ENST00000336125.6 [Q8IVW1-1];ENST00000434041.6 [Q8IVW1-2];ENST00000445552.6 [Q8IVW1-2];ENST00000450673.4 [Q8IVW1-1];ENST00000570618.5 [Q8IVW1-2];ENST00000613440.4 [Q8IVW1-2];ENST00000615623.4 [Q8IVW1-2];ENST00000617818.4 [Q8IVW1-2];ENST00000618729.2 [Q8IVW1-1];ENST00000622165.3 [Q8IVW1-1];ENST00000626328.2 [Q8IVW1-2];ENST00000634170.1 [Q8IVW1-2];ENST00000656849.1 [Q8IVW1-2];
Q8IW03,
Q8IW36,
Q8IW93,
Q8IWA0,
Q8IWB9,
Q8IWF6,
Q8IWP9,
Q8IWR0,
Q8IWY8,
Q8IX06,
Q8IX18,
Q8IX29,
Q8IXS6,
Q8IXS8,
Q8IXT1,
Q8IXY8,
Q8IXZ3,
Q8IY67,
Q8IYD9,
Q8IYK8,
Q8IYL2,
Q8IYN2,ENST00000360000.8;ENST00000372685.8;
Q8IYS0,
Q8IYS4,
Q8IYS8,ENST00000585477.2;
Q8IYT1,
Q8IYU4,
Q8IYW2,
Q8IYX0,
Q8IZ08,
Q8IZ26,
Q8IZ40,
Q8IZ57,ENST00000378478.5;ENST00000378491.9;
Q8IZ73,
Q8IZ83,
Q8IZA3,
Q8IZD6,
Q8IZF4,
Q8IZF5,
Q8IZF7,
Q8IZJ0,ENST00000331982.6;
Q8IZJ4,
Q8IZM9,
Q8IZP7,
Q8IZS5,
Q8IZS6,ENST00000366774.4;ENST00000610291.2;
Q8IZS7,
Q8IZS8,
Q8IZT9,ENST00000333995.7;ENST00000380625.8;
Q8IZU8,
Q8IZV2,ENST00000307526.4 [Q8IZV2-1];ENST00000458535.6 [Q8IZV2-2];
Q8N0S6,
Q8N0T1,ENST00000321777.5 [Q8N0T1-2];ENST00000611854.4 [Q8N0T1-1];ENST00000612809.4 [Q8N0T1-1];ENST00000612977.4 [Q8N0T1-1];ENST00000615697.4 [Q8N0T1-1];ENST00000619594.5 [Q8N0T1-1];
Q8N0U2,
Q8N0Y7,
Q8N0Z8,
Q8N103,
Q8N109,
Q8N111,ENST00000330106.5;
Q8N112,ENST00000316436.4;
Q8N118,
Q8N128,
Q8N136,
Q8N143,
Q8N145,
Q8N184,
Q8N1D0,
Q8N1G4,
Q8N1T3,
Q8N292,ENST00000318469.2;ENST00000396776.6;ENST00000502276.6;ENST00000511930.2;ENST00000513924.2;ENST00000515443.2;
Q8N2H3,
Q8N365,
Q8N3D4,
Q8N3J9,
Q8N3X1,
Q8N3X6,
Q8N436,
Q8N442,
Q8N461,
Q8N4G2,ENST00000320767.4;
Q8N4H5,ENST00000321301.7 [Q8N4H5-1];ENST00000377773.9 [Q8N4H5-3];ENST00000544379.1 [Q8N4H5-2];
Q8N4P2,
Q8N4Q0,
Q8N4T4,
Q8N4W9,
Q8N531,
Q8N5C7,
Q8N5I3,
Q8N5L8,ENST00000297613.4;ENST00000378959.9;
Q8N5M4,ENST00000316461.9 [Q8N5M4-1];ENST00000532583.1 [Q8N5M4-1];
Q8N5N7,ENST00000374865.5 [Q8N5N7-1];
Q8N5R6,
Q8N5S1,
Q8N628,
Q8N6D5,
Q8N6S5,
Q8N6T0,
Q8N729,ENST00000566435.4;
Q8N7A1,
Q8N7B1,
Q8N7B9,
Q8N7K0,
Q8N7M2,
Q8N7P3,
Q8N7X0,
Q8N801,
Q8N806,
Q8N819,
Q8N823,
Q8N831,
Q8N859,
Q8N883,
Q8N8A2,
Q8N8A6,
Q8N8E3,
Q8N8F6,
Q8N8G2,
Q8N8J6,
Q8N8K9,
Q8N8L2,
Q8N8Q1,
Q8N8R5,
Q8N8U2,
Q8N8Y5,ENST00000330701.7;ENST00000520584.6;
Q8N8Z8,
Q8N907,ENST00000317060.4;
Q8N954,
Q8N9B8,
Q8N9H8,
Q8N9L1,
Q8N9S9,
Q8N9W4,
Q8N9Z0,
Q8NA19,
Q8NAT2,
Q8NB25,
Q8NBA8,
Q8NBF6,
Q8NBH2,
Q8NBM8,
Q8NBR0,
Q8NBV4,
Q8NBX0,
Q8NC96,
Q8NCA9,
Q8NCF0,
Q8NCK3,
Q8NCN2,
Q8NCQ7,
Q8NCR3,
Q8NCT3,
Q8NCU1,ENST00000359253.2 [Q8NCU1-1];
Q8NCY6,
Q8ND71,
Q8ND82,
Q8NDB6,
Q8NDH2,
Q8NDV2,
Q8NDX6,ENST00000416904.5;
Q8NDX9,
Q8NE28,
Q8NE62,
Q8NEB7,
Q8NEE6,
Q8NEF3,
Q8NEF9,
Q8NEG0,
Q8NEN0,
Q8NEP9,
Q8NET1,ENST00000328698.2;
Q8NEW7,ENST00000643606.3;
Q8NEX9,
Q8NF86,
Q8NFI3,
Q8NFJ8,
Q8NFK1,
Q8NFN8,
Q8NFU0,
Q8NG04,
Q8NG48,
Q8NG68,
Q8NGA0,
Q8NGA4,
Q8NGC8,
Q8NGD0,
Q8NGG2,
Q8NGI2,
Q8NGI8,
Q8NGM9,
Q8NGN3,
Q8NGQ1,
Q8NGR2,
Q8NGR6,
Q8NGS2,
Q8NGS8,
Q8NGV6,
Q8NGW1,
Q8NGW6,
Q8NGX3,
Q8NGY0,
Q8NGY3,
Q8NH10,
Q8NH43,
Q8NH48,
Q8NH59,
Q8NH69,
Q8NH85,
Q8NH87,
Q8NH92,
Q8NH94,
Q8NHC8,
Q8NHK3,
Q8NHM4,
Q8NHP1,
Q8NHP7,
Q8NHQ8,
Q8NHS0,
Q8NHU2,
Q8NHY6,
Q8NI29,
Q8NI32,ENST00000409029.5 [Q8NI32-1];ENST00000409642.8 [Q8NI32-2];ENST00000409876.5 [Q8NI32-1];
Q8NI99,
Q8TAA3,
Q8TAA5,
Q8TAE6,ENST00000361131.5;
Q8TAF7,
Q8TAG6,
Q8TAK5,
Q8TAL6,
Q8TAQ5,
Q8TAQ9,
Q8TAV4,
Q8TB03,
Q8TB96,
Q8TBB5,
Q8TBF4,
Q8TBF5,
Q8TBP0,
Q8TBQ9,ENST00000502346.2;
Q8TBY0,
Q8TBZ0,
Q8TBZ2,
Q8TBZ5,
Q8TC21,
Q8TC27,
Q8TC56,
Q8TC76,
Q8TCB6,
Q8TCC3,ENST00000338148.8 [Q8TCC3-1];ENST00000409841.1 [Q8TCC3-1];
Q8TCD1,ENST00000318240.8;ENST00000582392.2;ENST00000613385.4;
Q8TCD6,
Q8TCU3,
Q8TCV5,
Q8TCW7,
Q8TCW9,
Q8TD22,
Q8TD94,
Q8TDE3,ENST00000308227.2;
Q8TDM0,
Q8TDM5,ENST00000321762.3;
Q8TDN6,
Q8TDU9,
Q8TDV2,
Q8TDV5,
Q8TDW4,
Q8TDY8,
Q8TE59,
Q8TE69,ENST00000359293.5 [Q8TE69-1];ENST00000393985.8 [Q8TE69-1];ENST00000422892.2 [Q8TE69-2];ENST00000423421.5 [Q8TE69-1];ENST00000423540.6 [Q8TE69-1];ENST00000434353.6 [Q8TE69-2];ENST00000441248.5 [Q8TE69-1];ENST00000450602.6 [Q8TE69-1];ENST00000514208.5 [Q8TE69-2];
Q8TET4,
Q8TF05,
Q8TF39,
Q8TF64,
Q8TF68,
Q8WUA2,
Q8WUF8,
Q8WUH1,ENST00000548752.7 [Q8WUH1-3];ENST00000549115.7 [Q8WUH1-4];ENST00000552002.7 [Q8WUH1-4];ENST00000607599.6 [Q8WUH1-2];
Q8WUJ1,
Q8WUN7,
Q8WUT4,
Q8WUU8,
Q8WUX2,ENST00000295304.5;
Q8WUZ0,
Q8WV07,ENST00000279147.9;ENST00000535657.5;
Q8WV48,
Q8WV60,
Q8WVE0,
Q8WVF2,ENST00000378681.8;
Q8WVH0,ENST00000395018.6;
Q8WVI0,ENST00000477703.6;
Q8WVL7,
Q8WVZ7,
Q8WW27,
Q8WWG1,ENST00000394907.8;ENST00000566417.5;
Q8WWW8,
Q8WWY7,ENST00000372785.3;
Q8WX77,
Q8WXA2,ENST00000305738.10 [Q8WXA2-1];ENST00000437148.2 [Q8WXA2-2];
Q8WXB4,
Q8WXD9,
Q8WXH4,
Q8WXH6,
Q8WXQ8,
Q8WY22,
Q8WYN3,
Q8WYQ4,ENST00000382821.3 [Q8WYQ4-2];ENST00000402217.8 [Q8WYQ4-1];
Q8WYQ9,
Q8WZ33,
Q8WZ60,
Q8WZ64,
Q8WZ79,
Q8WZ84,
Q8WZ94,
Q902F8,
Q902F9,
Q92478,ENST00000228438.3;
Q92561,
Q92610,
Q92617,
Q92664,
Q92747,
Q92771,
Q92806,
Q92828,
Q92901,
Q92914,
Q92928,
Q93073,
Q969E1,ENST00000296877.3;
Q969I3,
Q969M1,
Q969M2,
Q969N4,
Q969Q0,ENST00000298289.7;
Q969Q4,ENST00000282026.2;
Q969Q5,
Q969T3,
Q969V1,
Q969W8,
Q96A00,ENST00000301242.9 [Q96A00-1];ENST00000347262.8 [Q96A00-2];
Q96A04,ENST00000368251.1;ENST00000368252.5;ENST00000368253.6;ENST00000368254.6;ENST00000368255.7;
Q96A05,
Q96A23,
Q96A28,
Q96A35,
Q96A46,
Q96A47,
Q96A73,
Q96A84,
Q96A99,
Q96AC6,
Q96AM1,
Q96B77,
Q96BH3,
Q96BN6,
Q96BU1,
Q96BV0,
Q96BW9,
Q96C19,
Q96C28,
Q96C34,
Q96CM4,
Q96CW6,
Q96CX2,
Q96CX3,
Q96DA0,
Q96DB5,
Q96DC8,
Q96DD7,ENST00000362011.7;
Q96DN6,
Q96DX4,
Q96DY7,
Q96E40,
Q96EF9,
Q96EH8,
Q96EK7,
Q96EN9,
Q96EX2,
Q96EY9,
Q96FC7,
Q96FH0,ENST00000462790.8 [Q96FH0-1];ENST00000477565.3 [Q96FH0-2];ENST00000488252.6 [Q96FH0-1];
Q96FN5,
Q96FN9,ENST00000310850.9;ENST00000356180.4;
Q96FV2,
Q96GA3,
Q96GC5,
Q96GE9,ENST00000358227.5 [Q96GE9-2];
Q96GX2,ENST00000519948.4;
Q96GX8,ENST00000284245.9 [Q96GX8-1];ENST00000602583.5 [Q96GX8-2];
Q96GY0,
Q96HE9,
Q96HJ3,
Q96HJ9,ENST00000297534.7 [Q96HJ9-1];
Q96HL8,
Q96HP8,
Q96HQ0,
